full_formula,task_id,formation_energy_per_atom
H16I12N4,mp-28281,-0.47473118616999965
Rb8Cd2Br12,mp-28315,-1.5271144714890283
Y6Si6Rh12,mp-28352,-1.0237862770833328
Sb2I4F12,mp-28431,-2.072257333571111
K6Ag30S18,mp-28468,-0.5362976420578704
Sc1N1,mp-2857,-2.10457224369
Tl20Se8Cl4,mp-28920,-0.6016736128684372
Ba2Pd4S8,mp-28967,-1.2183342594642863
Sr10Zr6F44,mp-29085,-4.180468674039333
Cs4Au4Se6,mp-29194,-0.6760006847421494
La24Br48N8,mp-29197,-2.0351656888629996
Li4Ga4I12,mp-29345,-0.7807537494999999
Na4Ga12Te20,mp-29462,-0.46877629438888885
Nb4Cr8Si10,mp-29645,-0.4747724959090918
Gd4B3C4,mp-29821,-0.4044198749999995
La1Fe4Sb12,mp-30073,-0.2224161286764712
Li4B4Se10,mp-30100,-0.5130571257002319
Dy1In1Pd2,mp-30606,-0.8229406983333334
Li14Sn4,mp-30767,-0.37519185222222223
Tb3Tl3Pd3,mp-30837,-0.6647789222222227
Er1B2Ru3,mp-3093,-0.4867050247222231
Rb2Au2Br8,mp-30996,-0.7575055392241378
Hf6F24,mp-31033,-4.150263640285333
Ca8P14Ir16,mp-31233,-0.8810673047368424
Rb28Fe8O32,mp-31512,-1.5841148999949302
Ce10O18,mp-32613,-3.9569376841964288
Pr4Eu2S8,mp-34309,-2.468795478750001
Li12W2N8,mp-3503,-0.9232661249563641
K12V4S16,mp-3529,-1.5082042844062507
Mg2Al4O8,mp-3536,-3.3927241364285714
Mn2V4O8,mp-35475,-2.4289798901371427
La5Tl1Te8,mp-35907,-1.4812472705357145
Na3W10O30,mp-36529,-2.199849344325583
Li2Ta2O6,mp-3666,-3.1484324812500004
Sr8P16O48,mp-3765,-3.01644596186508
Ho2Al4,mp-391,-0.5151364466666664
Li1Sb1F6,mp-3980,-2.8897541233925006
Rb1Ce1Te2,mp-4240,-1.3287951200862071
Pr1Co2B2,mp-4322,-0.47049076566666626
La8Se12O36,mp-4350,-2.3614446853236606
Li8B16O28,mp-4779,-2.8225212558012824
Ti4Al2N2,mp-4978,-1.2647236089283336
Sm8Ge8Pt8,mp-505483,-1.1101919245833336
Ca4Ni14P8,mp-510001,-0.7473157575824175
La6Cu2Ge2Se14,mp-510011,-1.4184072435546877
Rb7Au5O2,mp-510076,-0.6803900892795569
Cs4Al4Cu4F24,mp-510370,-3.0595774289829887
Hf10Sn8,mp-510691,-0.3961123449999996
Yb1Co2Si2,mp-5326,-0.6800529460000007
Ba4Ga8Ge8O32,mp-540585,-2.4751064148076924
Nd4Ge4B4O20,mp-540996,-2.9940217913020835
Ti2I8,mp-541013,-0.7302077473333337
K12Ir4Cl24,mp-541141,-1.7376386416059997
Ce2Fe12P7,mp-541196,-0.7194491759523798
K8Hf8H16O8F40,mp-541298,-3.1628075403689992
Li1Eu1H3,mp-541365,-0.5976192211719997
K12Ga4Se12,mp-541687,-1.0779278610401788
Cs2Pd1I2Br4,mp-543024,-0.9556912102681991
Lu20Sb12,mp-543051,-0.8164515687499998
Pr6Sb2O14,mp-5448,-3.2904119042045465
Pr1Bi2I1O4,mp-545728,-2.2299453500000004
Ho2Rh4,mp-546,-0.7633677149999999
Sc2As2O8,mp-546125,-2.708512668333334
K1Nb4O5F1,mp-549490,-2.624843802539999
Ba2Cu1Cl1O2,mp-551456,-2.4540211717933342
Sr2Fe1Re1O6,mp-552162,-2.598028477000001
Rb4Nb4P4S22,mp-554147,-1.2128814417448746
Ag16Te4O20,mp-554357,-0.7923763310416667
Pr4S8,mp-555096,-2.182829016041667
K6Nd6P8S32,mp-555172,-1.5035853761565936
Ho6Cu2Ge2S14,mp-555509,-1.8139000357031254
Rb4Fe4F16,mp-555667,-2.9191775471008037
Sr2Ga4B4O14,mp-556046,-2.7880697974652793
Ga8Bi4S16,mp-556712,-0.9731181119642857
Ca6Cr6P8O32,mp-557821,-2.9298656389835167
Ba8Cu4P24O72,mp-558012,-2.758792464457673
As2I4F12,mp-558244,-1.9319879641266664
V2Sn2P2O10,mp-558344,-2.4710589913616072
K4I4O8F8,mp-558861,-1.8827050688133333
Pr9Ge9B9O45,mp-559590,-2.979818637274306
Sm6Si4S16I2,mp-560356,-1.8098284296428575
Rb1La9Ir4O24,mp-560657,-2.869280747838022
Sr24Rh20O60,mp-561047,-2.179570894471154
Cs4Os4N4O12,mp-561383,-1.4002352103894833
Rb4Sn4Hg6S16,mp-561434,-0.8772007712126438
Li8Co4Si4O16,mp-561743,-2.5404433284375
Rb3Cu8S6,mp-562230,-0.7095686820829106
Cs14Ni8F30,mp-563023,-2.601084469280703
Mn32O48,mp-565203,-2.0321164182589997
Eu4P20O56,mp-566534,-2.7175810137857157
In4I12,mp-567789,-0.5003733214583335
Tl4Bi4P8Se24,mp-567864,-0.24210389308482122
Nd4Al4Pt4,mp-568130,-1.0605512158333343
Pr1Mg2Ni9,mp-568529,-0.24502347541666758
Sn4Hg24P16Cl24,mp-568612,-0.664302351507731
Ba1Cl2,mp-568662,-2.9534946255066665
Lu1Ag4,mp-568953,-0.23449434533333288
Mg6B6Ir6,mp-569048,-0.44444899777777713
Tl4Cu4P4Se12,mp-569129,-0.24440467465401797
Ca40Mg8Sb36,mp-569202,-0.9349107533333335
Mg88Ir14,mp-569273,-0.20626321225490177
Sm6Si2Cu2Se14,mp-570045,-1.3477729989713538
Sm4P6Pt12,mp-570141,-0.9885459146753252
La46Mg8Rh14,mp-570297,-0.4223568505147062
Y4Co34,mp-570718,-0.08923157763157974
In5Ag1Se8,mp-571103,-0.4937603637202384
Pd24Se24,mp-571383,-0.3266138115885422
Hf2Hg6Se4Cl12,mp-571445,-1.3424686009789586
Ce6Cu2Si2Se14,mp-571472,-1.3075524654296877
Rb4Cu2Br4Cl4,mp-571638,-1.4103367788870937
Na1Cr1O2,mp-578604,-2.2556716354999997
Eu2B5Os3,mp-582389,-0.39323718383333384
Cs24Al8As16,mp-582723,-0.49024280893678157
Re24Te60,mp-583070,-0.14271586857142893
Ho12Se12N4,mp-607806,-1.9127677608087492
Ce2Ni4As4,mp-610645,-0.8176211080000002
Rb2Pb2I2O12,mp-616564,-1.266445539760537
Nd3In3Au3,mp-621362,-0.7312865558333334
Gd3Cd3Pd3,mp-623988,-0.690700047222223
Na2Ti2Sb2O1,mp-6328,-1.1770935930119049
Gd2Al1Co2,mp-637222,-0.3566691579999997
Yb7In1Co4Ge12,mp-641845,-0.5593436330555548
Y2C2Br2,mp-643367,-1.0820022162500003
K3Cr11S18,mp-654008,-1.191321664285157
Li4Ti4P4O20,mp-6668,-3.066991572194941
Ba2Ho1Sb1O6,mp-6687,-3.12111852275
Cs6Bi4I18,mp-669458,-0.9725680534729061
Co21B6W2,mp-672221,-0.21914999034482732
Er16O24,mp-679,-4.077677278
Tl8B40O64,mp-680122,-2.697892507113095
Cu36P48Se48Br36,mp-680446,-0.21900458163903075
K8H8Ru4O20,mp-696941,-1.647274045449001
Mg4H24Br8N8,mp-697170,-0.8976271433163638
Na4Ca34V4P28O112,mp-706342,-3.235434842846155
Na4Al2Si6H2O18,mp-706617,-2.963523652585625
Li4Al4Se8,mp-7117,-1.0914129355468751
Sr24Cr8N32,mp-7214,-1.1075066790024994
La4B16,mp-7283,-0.5715364903333324
Er6Ga2S12,mp-7290,-2.1221714639374993
Sn4F8,mp-7457,-2.5885082582933334
Rb1Dy1O2,mp-7476,-3.0508123619612073
Cd2Bi2O6,mp-755478,-1.4625684702500004
Lu6W1O12,mp-756479,-3.791470906052632
K6Ca2P2C2O14,mp-756968,-2.647294822395606
Na40Fe8H8O32,mp-758930,-1.6013879690790909
La4Sb2,mp-759,-0.9111046133333337
Ba10Mn10O28,mp-759718,-2.5047811375958333
Na40Tl8O32,mp-7652,-1.4966258286249996
K6Si2Te6,mp-7657,-0.817789262
K8In4H8Cl20O4,mp-766966,-1.778820808329394
Al1Cr2B2,mp-7692,-0.47029985866666524
Ba2Ga8O14,mp-769971,-2.5034022738541686
Lu8Ti4O20,mp-771031,-3.9380315678645825
La2As2O8,mp-772261,-2.8655786062500006
Na9Fe10Si20O60,mp-775293,-2.778179369247475
Ba4Cd4O8,mp-7899,-2.1634383518750004
Mg2Be26,mp-855,-0.009088108571428373
Ca1P2Rh2,mp-8580,-0.967140933857143
Li1Hf1Ir2,mp-862610,-0.6725148349999994
Ta8Zn16,mp-862679,-0.07870928291666661
Sr4Dy8Se16,mp-862729,-1.9524150356249999
K2P2Au2Se6,mp-862850,-0.4683045834873507
Pm2Ag1Pt1,mp-862989,-0.6855859879166672
Er1Mg1Cd2,mp-863672,-0.29085495625
Ho4Mg2,mp-863701,-0.05612874999999976
Li1Ti1Rh2,mp-863727,-0.6469673341666669
Li1Mg2Hg1,mp-864630,-0.25414806749999985
Nb1Ge1Ru2,mp-864669,-0.26929708874999925
Tm1Sn1Ru2,mp-865249,-0.4150147012500005
Pm2Si1Au1,mp-865545,-0.6306320750000003
Li2Pr1Tl1,mp-865715,-0.26325908875000037
Lu1In1Ag2,mp-865848,-0.33110946416666653
Yb2F4,mp-865934,-4.489659124126667
Yb1Sn1Au2,mp-865995,-0.69093576125
Nd1Mg1Au2,mp-866064,-0.7286203168750003
Mg1Sc2Cd1,mp-866077,-0.17046534874999963
Ca1Dy1Hg2,mp-866228,-0.5259328912499999
Ho2Zn1Ru1,mp-867320,-0.3863995112499996
Dy2Mg2Sn2,mp-867348,-0.567666678333333
Tc2Rh6,mp-867352,-0.0852339674999989
Ta6Sn2S12,mp-9132,-1.4202639079375003
Cu4P8,mp-927,-0.11341966059523756
Ba2Pr1Pt1O6,mp-9319,-2.57868014875
Li2Be2As2,mp-9562,-0.4908308616666665
Tm4Co6Si10,mp-971855,-0.7651716865000004
Lu2Ni12As7,mp-973921,-0.5186120211904766
Pt1Rh3,mp-974376,-0.02341846250000046
Li2Si4Rh4,mp-975044,-0.760052211
Rb1Zn4P3,mp-975140,-0.29145694209667505
Sr8Sn4,mp-978,-0.6260120691666667
Sr1Ge2Ir2,mp-978853,-0.6432843939999998
Tb1Pm1Rh2,mp-980059,-0.7696884793749996
Nb1Cu3Te4,mp-991676,-0.2878859237500002
Cs2Tl1In1Br6,mp-996944,-1.2640012805747127
Nb4P2C2,mp-9987,-0.7455811114732143
Na1Pr1Se2,mp-999461,-1.6691240891718753
Na2Mn16O32,mp-1003638,-1.8884361980871995
Yb1Co3B2,mp-10058,-0.40713797222222087
Ce2Fe8B8,mp-1006322,-0.49190669351851884
Ce8P8S8,mp-1006371,-1.7688924954017857
Er2Mg3Ru1,mp-1018684,-0.2312879049999997
Sm2Te4,mp-1019266,-1.2309089541666662
Rb40Ga8O32,mp-1020613,-1.6371969437974137
Er2B4C1,mp-1025246,-0.5885542522023813
Ti4In2N2,mp-1025517,-1.1608708285116673
Tl3V1Se4,mp-1025549,-0.5504676042968755
Ba4Co8N8,mp-1029457,-0.5144871964520007
Zr2V2Ge2,mp-10311,-0.6630732016666675
Mg2Te2,mp-1039,-0.8742294025000001
Y1Tl1S2,mp-1066131,-1.8240127770312506
Ca2Ag1Pd2,mp-1068053,-0.6210611153333332
Co1B2Mo2,mp-1069105,-0.4805623586666655
K1Fe2S2,mp-1070151,-0.9451475372250009
Tm2Zn2Ga2,mp-1071694,-0.5445820916666667
Er1Cd1Ni4,mp-1072598,-0.37223505500000026
Nd1Cu4Ag1,mp-1077428,-0.18128669569444433
Eu4Fe4O10,mp-1077617,-2.5423547998611125
Yb1Cu4Ag1,mp-1077741,-0.2454834594444447
In1Pd5Se1,mp-1077979,-0.37575003741815544
In2Ni3Se2,mp-1078086,-0.31092328483630993
Bi4S4O2,mp-1078366,-1.071592174375
Pr3Hg3Pd3,mp-1078674,-0.6839374305555554
Li2As2Se4,mp-1078724,-0.5615193067968751
Zr3Ga3Rh3,mp-1078756,-0.832220901111111
La3Mg3Pd3,mp-1078841,-0.6645358880555565
Er3Sn3Ir3,mp-1078876,-0.8544155711111109
Eu2Fe1H6,mp-1079126,-0.601404553524444
Hf2Au6,mp-1079296,-0.4818663812499997
Ho3Zn3Pd3,mp-1079329,-0.7549093544444447
Nb6N3,mp-1079585,-0.9949290352377775
Sc3Ge3Rh3,mp-1079597,-0.9958259177777775
Ca2In4P4,mp-1079772,-0.5822547761904765
Ca2H6Ru1,mp-1079896,-0.7038235490799991
Pr2B4Ir4,mp-1080104,-0.7114965636666668
Yb1Cu2S2,mp-1080149,-1.280779747625001
Li12Ge6S36O126,mp-1080241,-2.0117835873819443
Cr4B4,mp-1080664,-0.537455173333333
Sc3P3Ir3,mp-1080665,-1.1860582701587303
Sr4Li4B4O12,mp-10814,-3.017382345902778
Ni4As4Se4,mp-10846,-0.29244179119791686
Nb1Tl3S4,mp-1091384,-0.9822720532812506
Eu4P4Ir4,mp-1095517,-1.0533192248809538
La4P4Au2O2,mp-1095626,-1.8905456138392858
Ce1B2Ir2C1,mp-10964,-0.6063048403472221
Ba6Na2Eu6Si12O40,mp-1098017,-3.3124999348333333
Zr8Sc2O19,mp-1100806,-3.9246627733189645
Bi8Ir4,mp-1101783,-0.006782354999999758
Ir3S8,mp-1101826,-0.7992418429545457
Ho3Cu4Sn4,mp-1101850,-0.4963961022727268
Ce4Ga4Pd4,mp-1102053,-0.794278151666667
Lu8Pt4,mp-1102319,-1.0180553766666662
Sm4As4Pt4,mp-1103143,-1.2305904199999997
Nd4H10,mp-1104060,-0.685948027585714
Tb1B12,mp-1104066,-0.2484747553846161
Ti4Ni1S8,mp-1104366,-1.623953179935899
Pr6Cu6Sb8,mp-1105827,-0.7692138020000001
Li4Ce4Si8,mp-1106082,-0.553682431875
Li4Al4S8,mp-1106183,-1.61503314453125
Cs2Dy2Cd2Se6,mp-11122,-1.3609869386646907
Cs2K1Dy1Cl6,mp-1112785,-2.510313978997379
Tm1Ir1,mp-11483,-0.942407105
Co4Ni2O8,mp-1153924,-1.2253130035714292
Nd10Te14Mo2Cl6O46,mp-1173624,-2.4025609556033336
Li8Fe12Bi4O32,mp-1177997,-1.867116364285715
Dy4Si4,mp-1182,-0.8299339737500002
Li2Y1In1,mp-1185233,-0.3054354533333332
Pm1Sm1Tl2,mp-1186651,-0.3853560599999999
Hg2Rh1,mp-11870,-0.00665641000000002
Yb1Ho1Cd2,mp-1187615,-0.3669130362499997
Y1Mg149,mp-1188082,-0.02206881913333329
Eu6In4P8,mp-1188263,-0.8367821083597877
Lu4Ge4Pd8,mp-1189057,-0.9070660081250006
Yb4Cu2Ge12,mp-1189806,-0.39305132277777705
Ag4P4Pd2O14,mp-1190325,-1.8065363482390886
Cs2Nd4Ag6Te10,mp-1190370,-0.9129992655642635
Sm6Rh18,mp-1191108,-0.5279720568749996
Tm6H18,mp-1191179,-0.7141987089650002
Zn2B4H16,mp-1191586,-0.15252003793575722
Tm6Mn23,mp-1192498,-0.017257184137929864
Yb2Al20Ru4,mp-1193161,-0.46618529961538424
Co21Ge2B6,mp-1193515,-0.20373526586206775
Nb2Pb4Se4Cl2O16,mp-1193560,-1.8702949071748216
Re4Te8Cl16,mp-1193652,-0.8612589718628573
Zr21S8,mp-1193856,-1.1549900649137945
Ce2Al20Fe4,mp-1193938,-0.3555009369230777
Zr16Rh8N4,mp-1194108,-1.0538057367685727
Tm4Mo4Br4O16,mp-1194343,-2.5852309185714284
Sm2Al8Ni2,mp-11945,-0.5525700404166667
Cs8Cd4Ge12S32,mp-1194601,-1.076514212850986
Sr4Zn6Te4P4O28,mp-1194862,-2.4507911646428586
H20S8N4O28,mp-1195328,-1.5194120446570005
Tm5Zr3Ni16As12,mp-1195749,-0.8189463983333335
Li4Sn2H20O16,mp-1195757,-1.6416259722000002
Cs4Nb8P4Se40,mp-1195822,-0.5882557258419467
Sc12Ge24Ru12,mp-1196513,-0.6697182529166668
Na8Re12Se24,mp-1196650,-0.599389849142045
Yb22Bi20,mp-1196759,-0.7900975276190475
Cd2P4H16O20,mp-1197015,-1.8718837702736058
Tb6Si24Ru8,mp-1197099,-0.6482375489473684
La8Hf4Se20,mp-1197516,-1.7807668609960938
K9Y3Si12O32F2,mp-1198649,-3.220892285592759
Cd32As16H16O80,mp-1198923,-1.632059230888333
Fe8H24S12O60,mp-1199115,-1.8084142660637497
Be68Os12,mp-1199166,-0.28053416875000037
Li2Sm2P8O24,mp-1199215,-2.9495741170039684
Eu16Sb24,mp-1199270,-0.8269542637499996
Gd16Ga4Sb4S36,mp-1199284,-1.9448896561041655
Li4B12O18F4,mp-1200209,-2.9181763484805257
Na4Li4Ni4P4O16F4,mp-1200250,-2.456852933370317
Tm8Re12Si20,mp-1200427,-0.5797157962499995
Yb4B16Ru16,mp-1200533,-0.42997267907407394
Nd4In21Pd10,mp-1200754,-0.5306617817142865
Yb5Ni19P12,mp-1201580,-0.8364084618253966
Fe4Ag4P8O28,mp-1202376,-2.2597037170183985
Nd10In40Pd20,mp-1202976,-0.570321011404762
Sm4Er11S22,mp-1203078,-2.484401209577703
Gd16C8Cl12,mp-1203227,-1.5125813341422212
Ba2Ag2Bi2,mp-1205318,-0.6505892355555556
Lu4Rh4O12,mp-1205366,-2.63191273525
Er6Fe1Sb2,mp-1206054,-0.5557529633333331
Gd4Co4I2,mp-1206201,-0.6101393139999999
Yb1In1Ni4,mp-1206307,-0.3457694238888891
Er7Te2Ir2,mp-1206617,-0.9264081068181814
Tm4Mg2Ni4,mp-1206769,-0.41300459200000006
Er4Mg2Si4,mp-1206813,-0.7035329180000005
Zr6Be15Ni8,mp-1207425,-0.388009481724138
Yb10As6,mp-1207579,-1.1365966906249998
Yb4Eu12O24,mp-1207676,-3.1251295704999995
Y6Sb10O24,mp-1207793,-2.6699118565000006
Tl8Se12O48,mp-1208398,-1.1070880804871326
Tb4Cr4Ge4O20,mp-1208423,-2.8510073779687506
Sm4Ge4Ir4,mp-1208649,-0.8616902250000003
Sc4Mn6Si2,mp-1209009,-0.38770279166666555
Sr12Tm8Ge12O48,mp-1209021,-3.13369079875
Rb2Cr2S4O16,mp-1209234,-2.253370679039153
Nb10Si2B4,mp-1209930,-0.6437290210416666
Nd16Cd4Pt4,mp-1209989,-0.5424118741666669
Na1Dy1Pd6O8,mp-1210069,-1.4591495652812503
Nd12Ni4Ge8,mp-1210073,-0.7218858179166663
Na24Nd8P16O64,mp-1210619,-2.954781067877551
Na2Eu2Cl8,mp-1210621,-2.222067383756667
Li2Sm4Ru2O12,mp-1210954,-2.8487771382500013
Lu4Pt4F28,mp-1211006,-2.933849533703333
Li8La4N20O60,mp-1211252,-1.5499932645934789
K2Y2C4O12,mp-1211274,-2.5840717718
La3P6Pd20,mp-1211429,-0.7086700936330053
K4Y8Cl28,mp-1211540,-2.6516635235820005
La6Ge10,mp-1211671,-0.7683349840625002
K2Rb1Sm1V2O8,mp-1211767,-2.7227711656317735
K8Ho4F20,mp-1212022,-3.7951305524312504
K8La4Br20,mp-1212029,-1.9303418498125
K16Te32O92,mp-1212432,-1.6545147898071435
Hf4Cr8Si10,mp-1212482,-0.5494326818181812
Ge38P8Cl8,mp-1212555,-0.2895987820967194
Dy7Te2Pd2,mp-1212830,-0.8445589990909089
Er6Co4Si6,mp-1212859,-0.7625294449999993
Cs2La2W4O16,mp-1213173,-2.667542011975575
Cs4Lu8Cl28,mp-1213268,-2.65000140265269
Cs2Y2W4O16,mp-1213335,-2.6476121959339083
Er6Ni20P13,mp-1213358,-0.9199692232783894
Cs4Co4P4O16,mp-1213696,-2.4121642761928217
Cs8Mg8Mo12O48,mp-1213820,-2.4285122886796735
Ba12Tm4Al8O30,mp-1214515,-3.448015773379629
Ba12Y4Ga8O30,mp-1214542,-3.0064890974537035
Al6V24C16,mp-1214915,-0.5427789797826096
C72N84Cl36,mp-1214997,-0.17888196081916638
Zr4Ni3As8,mp-1215378,-0.7621559480000002
Zn53Co7,mp-1215897,-0.07748787691666645
Yb2P7Rh12,mp-1215912,-0.9200065950000005
Ti1B2Mo1,mp-1217028,-0.8110957474999996
Ti4Te6,mp-1217180,-0.7213055516666664
Tb2Ga2Au2,mp-1217530,-0.7888546583333333
Sr2La2Zn2Ru2O12,mp-1218204,-2.540345578
Sm6Cd1Si2S14,mp-1219147,-1.997097407255436
Rb1Nb4Ag1P2S20,mp-1219639,-1.1098816690195445
Nd3Y1,mp-1220208,-0.005146913125000374
Nd2Zn1Sb4,mp-1220245,-0.7230048028571433
Na3Sr1Ta4O12,mp-1221219,-3.166070348425
Mn1In2Te4,mp-1221979,-0.2742872809523814
La1Al1Cu4,mp-1222898,-0.28379842624999974
La4Ni2Rh2O12,mp-1223214,-2.5335088907500007
K1Y1Nb6Cl18,mp-1223315,-1.889717050256923
K2Sr2B2P4O16,mp-1223450,-2.981447412611722
Ho2Cu6S6,mp-1224178,-1.137047326741072
Hf2Sb2Pb4O13,mp-1224490,-2.4424484644642863
Gd2Ge1Mo1O8,mp-1224706,-2.9522045995833337
Gd4Mn2Sb2O14,mp-1224711,-2.9333273724736375
Er1In2Sn1,mp-1225483,-0.4019635116666671
Cs2In2Cu2F12,mp-1225976,-2.5838804440755805
Ca1Sm1B12,mp-1227050,-0.43928869767857137
Sr4Zn4Sb8,mp-12275,-0.5635155125000004
Ca3Y1Ti4O12,mp-1227620,-3.616277741333333
Ca12Hf8Al4Fe4Si4O48,mp-1227961,-3.477929060875
As2H2Pb2O8,mp-1228828,-1.6899728605171427
Ag1Au1,mp-1229092,-0.04467706333333288
Tl8Ge8S20,mp-12307,-0.7754279803125009
Cs2Ho2Cd2Te6,mp-12490,-1.079725846867816
Dy2C1,mp-12574,-0.2789338729166661
Ho2S1O2,mp-12670,-3.6482455063124997
Lu1Ni2Ge2,mp-13399,-0.6440130580000002
Sc4In2Ni4,mp-13416,-0.5209523466666675
Be2Pd6,mp-13453,-0.3975609962500002
Y4Ni4,mp-1364,-0.43529921875
Rb2Na1Rh1F6,mp-14038,-2.6492446112329655
Mg2Sc4S8,mp-14307,-2.165359336607143
K6Ge2Se6,mp-14435,-0.9961691671116074
K4As4Se8,mp-14659,-0.6226920444218749
Gd4Sn4F28,mp-15059,-3.560765806758889
Sr12Y8Ge12O48,mp-15103,-3.099008791
K4V2Cu2S8,mp-15147,-1.3538589271562502
La5Cu19P12,mp-15277,-0.5404282881448421
Ho8B16C8,mp-15603,-0.5403754589583327
Sm6Co58Si8B20,mp-16086,-0.4036118707427536
Tb10Sb6,mp-16230,-0.9422485331249995
Rb1Ti1S2,mp-16318,-1.5952718737841245
Sr22Sb20,mp-16475,-0.9792849511904761
K18Ho6Si12O42,mp-16596,-3.1061408201474356
Gd4S4O16F4,mp-16801,-3.082511857893214
Ga14Ni6,mp-16852,-0.32548973450000035
Na12Ga4Se12,mp-17148,-0.9619975156116075
Er6Ni14B4,mp-17168,-0.5333899777777779
Ca8Si6Pd8,mp-17185,-0.8135479659090908
Nd2Co18Si8,mp-17319,-0.47506974125000007
La8Te4O24,mp-17350,-3.0271917400000015
Sr2Zn22,mp-18026,-0.17213973916666644
K4Eu4P4O16,mp-18045,-3.02742701394898
Ge5P6O25,mp-18049,-2.4398222518501984
Ba4V4P4O24,mp-18520,-2.892354315515873
Mo8O24,mp-18856,-2.0285810231249988
Na1Ni1O2,mp-19149,-1.2159285980000005
Ba4Fe8O16,mp-19154,-2.244507658571429
La4Cr4O12,mp-19281,-3.19777991025
Mn8Be6Si6S2O24,mp-19314,-2.789391518387065
K8Mg4V8O28,mp-19459,-2.578788030604167
Yb4Fe4O12,mp-19793,-2.53656663625
Dy1Ga2,mp-20064,-0.6427079633333334
Eu1Fe2P2,mp-20095,-0.8926960108571436
Gd2Cu2As4,mp-20188,-0.8341807487499997
Yb8Cu8O20,mp-20205,-2.2486678390277786
Nb6Sb2,mp-2053,-0.26962426625000013
Nd2Cu2Sn2,mp-20774,-0.5883552024999995
Dy4Sn4O14,mp-20845,-3.051102052386364
Eu1B6,mp-20874,-0.4712861900000007
Fe7Pb7F34,mp-21679,-2.7520041381345837
Li2Pt1,mp-2170,-0.5370005633333333
Mn2In4S8,mp-22168,-0.9519218932738102
Tb4Ga4Pt4,mp-22251,-1.106625649166667
Hf10Ga6,mp-22337,-0.4422259024999997
Li1Co1O2,mp-22526,-1.7856208418750015
Fe1Pt1,mp-2260,-0.23955681999999978
Tl2In2Te4,mp-22791,-0.3626855795833337
Cs2Br2F2,mp-22935,-1.9673818607989657
Lu4Se4Cl4O12,mp-23096,-2.5102158484339583
Ba2Cu3Br2O4,mp-23129,-1.7024726186363637
Mg1In1,mp-2313,-0.07659422666666682
Sr1Cl2,mp-23209,-2.8835470255066666
Sb8Cl4O10,mp-23419,-1.7019708359336363
Na6S2Cl1O8F1,mp-23657,-2.3742209185875
K2Na44C4S18Cl2O84,mp-23660,-2.287078953530163
Rb6H2S4O16,mp-23781,-2.2284432430556778
Ba1Li1H3,mp-23818,-0.594464455172
P4H12O16,mp-23902,-1.9530311538128569
Bi2P8H2O24,mp-24348,-2.439466830121746
K16Be16H96N48,mp-24355,-0.6903809839759089
Ba2H2Br2,mp-24424,-1.4772124195399998
Lu2Fe4,mp-2463,-0.1757768816666676
Pr1Te1,mp-2532,-1.4381169725000005
Li2Cr2P2O8F2,mp-25448,-2.7674882860416066
K4Ta20O52,mp-27169,-3.3192768181184205
K8Sb4Cl20,mp-27241,-1.8113595124750002
Ba8Bi8Se24,mp-27365,-1.03249038565625
Sn8B4F28,mp-27430,-2.8681696362496667
Tm2I2O2,mp-27439,-2.9884887929166677
Tc6O6F24,mp-27477,-2.3387355028072228
Mo8O8F32,mp-27511,-2.5830814026683324
Sb3I15F18,mp-27859,-1.574301506706111
Ba2P1Cl1,mp-27869,-1.8110864963507138
Ba16As16S40,mp-28134,-1.4652708193402784
Ga12Te12I4,mp-28608,-0.41077920714285704
Mo4As8O28,mp-28775,-1.7839181663749997
Pt2S2,mp-288,-0.7448979545312495
K12Rh4Cl24,mp-28837,-1.7936963586060002
Cu4B4Ir4,mp-28896,-0.1786701972222211
Tl16Ge8Te24,mp-29034,-0.20953890812500062
Zr4Ni2P2,mp-29153,-0.994601034285715
Cd2Au4F16,mp-29169,-1.7076527108654544
V8Hg16O32,mp-29189,-1.4955324758928579
Pr2I2O2,mp-29254,-2.910329512916667
Ta16P16S116,mp-29313,-0.9674393726049711
K12Bi4O12,mp-29524,-1.6967132328928567
Cl8O4,mp-29537,-0.3887378534233334
Ca20Sn20Au20,mp-29561,-0.7395132634999996
Te7Pd20,mp-29639,-0.2957987940740741
Nd8Ge14,mp-29778,-0.7267239304545451
N4O4F4,mp-29966,-0.969936276606667
Ge4Cl16,mp-30086,-1.3998420611079996
Tb8Se8O28,mp-30313,-2.614489465994319
Ho1In1Ag2,mp-30342,-0.3629491054166665
Ho1Pb1Au1,mp-30389,-0.6729704016666668
Yb1Bi1Pd1,mp-30466,-0.772574698333333
Eu2Cd4,mp-30487,-0.33247701666666646
Tb4P20O56,mp-30537,-2.846447182410716
Mg8B16C16,mp-3582,-0.1460619769166655
Tm9Fe10Ge10,mp-4193,-0.5456515351724132
La2P2Pd2,mp-4336,-1.3144612748809525
Cr4Cd2S8,mp-4338,-1.0750822101785715
Ca1As2O6,mp-4555,-2.253695305277778
Mn3Al1C1,mp-4593,-0.18713509374999973
Sr2Ru1O4,mp-4596,-2.4951413878571436
Li56V8N32,mp-4604,-0.9129326637099998
B4N4F32,mp-4674,-1.8080010341066668
Zn2Si2P4,mp-4763,-0.31140023107142856
Er1Si2Ni2,mp-4881,-0.8549776290000011
Cs8Be4F16,mp-5013,-3.3218644545962563
Bi12Ru12O44,mp-504468,-1.5638390003676472
K8Mn4O16,mp-504636,-1.7400647892085712
Sc16C8I24,mp-504934,-1.0541694356249998
Fe2S2,mp-505531,-0.8419152845312512
